MSE,MAE
0.06445162751105711,0.1800003479046545
0.07416715143972355,0.2113483679796087
0.068881599284658,0.2052148269496561
0.06909148153731198,0.20248432805902433
0.06419736956372207,0.1986315836217059
0.061523521278833176,0.1860860447866014
0.06595740968591837,0.18989305336415047
0.07138752168228227,0.20399887481554219
0.0760607330059611,0.21712087822016635
0.07553396473078931,0.20020335259847455
0.07081813937216959,0.19035576799328852
0.07686512113406764,0.21310803532797706
0.07041675730706753,0.19308946588184045
0.06639574336874991,0.18450433209208594
0.05848282309073552,0.17905234483412025
0.05840013491821461,0.18639168983749313
0.057840179959103497,0.18122129809414542
0.06094430605969609,0.1782787575648859
0.06360633838001345,0.1960625808107408
0.06557678026420702,0.19562659959330075
0.0637366410663523,0.18826462966870378
0.06534394160376807,0.19276706744741062
0.06676953877287164,0.2017481709922201
0.05950866750145378,0.18816450044634936
0.0595598429799677,0.18310289357117418
0.06368436390788679,0.19211613101110184
0.06500189904957737,0.2057844728854092
0.060505528848070145,0.17838225434526192
0.056867708743761826,0.17329297969470955
0.050492908951521795,0.16913440102028243
0.04852268817246233,0.16170959929094197
0.056515063552598575,0.18064500975842587
0.06455425294810084,0.20764610238509282
0.06060864983146544,0.1864348314505643
0.06147002312789343,0.19288994595639808
0.06253838363370282,0.18026113591110726
0.0564722224257475,0.1721529515889933
0.06176789843959085,0.1849176840947241
0.06047885814279784,0.1848455832703154
0.06339893830779361,0.19602536600876258
0.056118535819486705,0.1800853120180357
0.05440889173444166,0.1787988877254054
0.051479307162533766,0.17314907579441788
0.05102718042909528,0.16981804379424298
0.050480450133884844,0.16523091134835644
0.04304829310482414,0.1437666021081437
0.04391039296448982,0.14730085152965872
0.04092385221671371,0.15097855100286744
0.03964435594235748,0.14459684061587755
0.04184992132088533,0.1413442157805576
0.04294735212348705,0.14190193921826827
0.04248097567949319,0.14377552581549258
0.043259406847451304,0.1416890206571683
0.04684616690750058,0.1488726037235299
0.05158077101929522,0.16580078101088278
0.05254731461962658,0.17080846931270732
0.05179617527341065,0.1636610100468739
0.050396810868535875,0.15982689321258697
0.05436397781783971,0.17781466367576218
0.05472659707608087,0.17745880557856164
0.05333887902116064,0.1711599815823653
0.051095204132320986,0.17491089126897016
0.05960007639362974,0.18934125086225656
0.058954001802961495,0.1837279926169714
0.06463934974042831,0.19360706459687727
0.061780854568684825,0.19097962500281354
0.057582889596080745,0.17425134485509433
0.053546914502451956,0.16089557875107882
0.05694543661075456,0.1732296767730429
0.05488382677269061,0.17319982565094896
0.05912942529342016,0.1883344306969717
0.06087684573071866,0.18318511671453774
0.06274240462192208,0.1807272653462943
0.06108857512365536,0.18168186689214175
0.06666646088294327,0.1945777603055639
0.06736774212714385,0.1847623399036528
0.06424026082542562,0.18405428333750432
0.06479415148645028,0.18810921362614352
0.06245157350093097,0.1779956171056375
0.0601890595981379,0.17427259232434292
0.06421228470025506,0.19409572329049612
0.0655441771096599,0.1977029730363168
0.06853934754610891,0.19004686486379496
0.06572398566901994,0.19017275731913078
0.060332381414274945,0.17330222407334375
0.05886379540672063,0.17816762918990153
0.060352017771494584,0.17532949444475113
0.0669593459781401,0.1803931139244083
0.062131613367909906,0.1858416671145168
0.06200677178877475,0.18282124188834625
0.060728967018352634,0.17028706284104683
0.05692315029334394,0.169507008180534
0.05337794674534614,0.16143374111995734
0.05529809745215316,0.17708875345109665
0.05757571094224047,0.18076024358924003
0.05986187155883173,0.18454220284960127
0.05637694624476456,0.17413953151142975
0.056285594185788726,0.1825996144054859
0.055912719127196274,0.1684817207178206
0.057098279390537986,0.16561700171883623
0.0640070154908557,0.1783664454226483
0.061090009904617215,0.17046851350135456
0.05538216878640146,0.16719348190607128
0.05403362711868617,0.16827453190604963
0.05276669966513278,0.16980716834017678
0.05846350625539343,0.17834643252232113
0.06109839711743513,0.18592680883584375
0.07087879194291066,0.19701436204739886
0.07366883033043842,0.2091390928288549
0.06977182866915137,0.1943045490083205
0.06765103810659522,0.17556379008972173
0.06946495447380743,0.18304846543514774
0.07170495559509218,0.19473608510865353
0.07514368552094201,0.20049068935325087
0.07452692862019371,0.1938451414952747
0.07125695670807221,0.1917060622337662
0.07324599343439268,0.19753661510690718
0.06808309395237135,0.1847133525731197
0.0662193578519818,0.17412019749206514
0.06673391516579602,0.1867096514426811
0.07235941391914495,0.20145283381524573
0.07203967366010952,0.1908171572733814
0.07186031687918933,0.1874650594084413
0.07253362456452866,0.19141697156872006
0.0722223065136234,0.1993060682492126
0.06906485220737063,0.190946130977648
0.07052051830169909,0.1988319949298113
0.07502674965910787,0.21519130243029247
0.07438549045061549,0.21179051493823065
0.07281886337978707,0.19864829308485665
0.0723163505949373,0.19064173565592513
0.06930778916634416,0.18157893310383735
